Video,Query ID,Language Query,Type,IDs,Start,End,Revision
MOT20-02,45,Person who is going from the left side to the right side,M,114,1920,2430,
MOT20-02,45,Person who is going from the left side to the right side,M,109,1922,2499,
MOT20-02,45,Person who is going from the left side to the right side,M,116,1891,2516,
MOT20-02,45,Person who is going from the left side to the right side,M,110,1887,2599,
MOT20-02,45,Person who is going from the left side to the right side,M,117,2030,2686,
MOT20-02,45,Person who is going from the left side to the right side,M,128,2175,2766,
MOT20-02,45,Person who is going from the left side to the right side,M,127,2095,2720,
MOT20-02,45,Person who is going from the left side to the right side,M,123,2085,2716,
MOT20-02,45,Person who is going from the left side to the right side,M,124,2030,2711,
MOT20-02,45,Person who is going from the left side to the right side,M,131,1987,2664,
MOT20-02,45,Person who is going from the left side to the right side,M,129,2171,2605,
MOT20-02,45,Person who is going from the left side to the right side,M,141,2179,2747,
MOT20-02,45,Person who is going from the left side to the right side,M,158,1916,2487,
MOT20-02,45,Person who is going from the left side to the right side,M,161,2043,2614,
MOT20-02,45,Person who is going from the left side to the right side,M,159,2035,2681,
MOT20-02,45,Person who is going from the left side to the right side,M,160,2082,2699,
MOT20-02,45,Person who is going from the left side to the right side,M,179,1592,2188,
MOT20-02,45,Person who is going from the left side to the right side,M,180,1596,2201,
MOT20-02,45,Person who is going from the left side to the right side,M,174,1856,2325,
MOT20-02,45,Person who is going from the left side to the right side,M,173,1760,2359,
MOT20-02,45,Person who is going from the left side to the right side,M,172,1989,2670,
MOT20-02,45,Person who is going from the left side to the right side,M,168,1812,2704,
MOT20-02,45,Person who is going from the left side to the right side,M,183,416,2199,
MOT20-02,45,Person who is going from the left side to the right side,M,187,1500,2249,
MOT20-02,45,Person who is going from the left side to the right side,M,185,1760,2350,
MOT20-02,45,Person who is going from the left side to the right side,M,181,2168,2739,
MOT20-02,45,Person who is going from the left side to the right side,M,232,40,511,
MOT20-02,45,Person who is going from the left side to the right side,M,233,77,424,
MOT20-02,45,Person who is going from the left side to the right side,M,235,96,684,
MOT20-02,45,Person who is going from the left side to the right side,M,236,106,680,
MOT20-02,45,Person who is going from the left side to the right side,M,265,152,738,
MOT20-02,45,Person who is going from the left side to the right side,M,268,144,742,
MOT20-02,45,Person who is going from the left side to the right side,M,259,626,817,
MOT20-02,45,Person who is going from the left side to the right side,M,258,474,888,
MOT20-02,45,Person who is going from the left side to the right side,M,270,310,952,
MOT20-02,45,Person who is going from the left side to the right side,M,264,397,1012,
MOT20-02,45,Person who is going from the left side to the right side,M,272,433,1000,
MOT20-02,45,Person who is going from the left side to the right side,M,271,433,1001,
MOT20-02,45,Person who is going from the left side to the right side,M,273,420,1003,
MOT20-02,45,Person who is going from the left side to the right side,M,275,534,1025,
MOT20-02,45,Person who is going from the left side to the right side,M,279,572,1066,
MOT20-02,45,Person who is going from the left side to the right side,M,280,642,1070,
MOT20-02,45,Person who is going from the left side to the right side,M,277,559,1071,
MOT20-02,45,Person who is going from the left side to the right side,M,276,497,1120,
MOT20-02,45,Person who is going from the left side to the right side,M,274,669,1122,
MOT20-02,45,Person who is going from the left side to the right side,M,278,563,1135,
MOT20-02,45,Person who is going from the left side to the right side,M,285,796,1243,
MOT20-02,45,Person who is going from the left side to the right side,M,281,713,1345,
MOT20-02,45,Person who is going from the left side to the right side,M,283,765,1347,
MOT20-02,45,Person who is going from the left side to the right side,M,282,759,1320,
MOT20-02,45,Person who is going from the left side to the right side,M,295,387,1004,
MOT20-02,45,Person who is going from the left side to the right side,M,291,867,1204,
MOT20-02,45,Person who is going from the left side to the right side,M,293,875,1212,
MOT20-02,45,Person who is going from the left side to the right side,M,292,894,1233,
MOT20-02,45,Person who is going from the left side to the right side,M,294,958,1301,
MOT20-01,46,A lady is keeping her right hand on her stomach while walking,M,19,283,429,
MOT20-01,47,Person who is going from the right side to the left side,M,41,17,281,
MOT20-01,47,Person who is going from the right side to the left side,M,42,47,281,
MOT20-02,47,Person who is going from the right side to the left side,M,105,1450,2168,
MOT20-02,47,Person who is going from the right side to the left side,M,100,1838,2229,
MOT20-02,47,Person who is going from the right side to the left side,M,91,1918,2548,
MOT20-02,47,Person who is going from the right side to the left side,M,95,1957,2427,
MOT20-02,47,Person who is going from the right side to the left side,M,92,2045,2666,
MOT20-02,47,Person who is going from the right side to the left side,M,93,2060,2546,
MOT20-02,47,Person who is going from the right side to the left side,M,106,1458,2193,
MOT20-02,47,Person who is going from the right side to the left side,M,177,102,2697,
MOT20-02,47,Person who is going from the right side to the left side,M,226,154,565,
MOT20-02,47,Person who is going from the right side to the left side,M,286,819,1158,
MOT20-02,47,Person who is going from the right side to the left side,M,289,1014,1316,
MOT20-01,48,Person coming from the right side is standing briefly in the left side,M,41,282,351,
MOT20-01,48,Person coming from the right side is standing briefly in the left side,M,42,282,324,
MOT20-01,49,Person is looking briefly at her right side while holding a child's hand,M,31,175,215,
MOT20-01,50,Person is looking right side briefly while going to the right side,M,31,175,215,
MOT20-01,50,Person is looking right side briefly while going to the right side,M,37,189,207,
MOT20-01,51,Person is looking right side briefly while walking,M,31,175,215,
MOT20-01,51,Person is looking right side briefly while walking,M,37,189,207,
MOT20-02,51,Person is looking right side briefly while walking,M,6,1387,1416,
MOT20-02,51,Person is looking right side briefly while walking,M,21,1362,1619,
MOT20-02,51,Person is looking right side briefly while walking,M,22,1314,1364,
MOT20-02,51,Person is looking right side briefly while walking,M,22,1504,1604,
MOT20-02,51,Person is looking right side briefly while walking,M,22,1699,1774,
MOT20-02,51,Person is looking right side briefly while walking,M,23,1586,1628,
MOT20-02,51,Person is looking right side briefly while walking,M,23,1757,1801,
MOT20-02,51,Person is looking right side briefly while walking,M,41,1788,1834,
MOT20-02,51,Person is looking right side briefly while walking,M,60,1811,1838,
MOT20-02,51,Person is looking right side briefly while walking,M,60,1878,1918,
MOT20-02,51,Person is looking right side briefly while walking,M,62,2008,2051,
MOT20-02,51,Person is looking right side briefly while walking,M,71,1861,1985,
MOT20-01,52,A child is touching the face while walking,M,32,159,225,
MOT20-02,52,A child is touching the face while walking,M,26,1398,1557,
MOT20-02,52,A child is touching the face while walking,M,26,1609,1634,
MOT20-02,52,A child is touching the face while walking,M,26,1736,1755,
MOT20-01,53,A child is touching the face while going to the right side,M,32,159,225,
MOT20-01,54,A child is touching the face with left hand while holding another person's hand,M,32,159,225,
MOT20-02,54,A child is touching the face with left hand while holding another person's hand,M,26,1398,1557,
MOT20-02,54,A child is touching the face with left hand while holding another person's hand,M,26,1609,1634,
MOT20-02,54,A child is touching the face with left hand while holding another person's hand,M,26,1736,1755,
MOT20-01,55,Person is looking left side briefly while going to the right side,M,33,161,175,
MOT20-01,55,Person is looking left side briefly while going to the right side,M,36,1,15,
MOT20-02,55,Person is looking left side briefly while going to the right side,M,17,1249,1302,
MOT20-02,55,Person is looking left side briefly while going to the right side,M,39,1523,1557,
MOT20-02,55,Person is looking left side briefly while going to the right side,M,39,1701,1744,
MOT20-02,55,Person is looking left side briefly while going to the right side,M,43,1498,1540,
MOT20-01,56,Person walking in the open space is going towards the camera,M,5,1,249,
MOT20-01,56,Person walking in the open space is going towards the camera,M,6,1,33,
MOT20-01,56,Person walking in the open space is going towards the camera,M,14,1,341,
MOT20-01,56,Person walking in the open space is going towards the camera,M,15,1,346,
MOT20-01,56,Person walking in the open space is going towards the camera,M,34,1,348,
MOT20-01,57,Person walking in an open area is heading in the direction to the camera.,M,5,1,249,
MOT20-01,57,Person walking in an open area is heading in the direction to the camera.,M,6,1,33,
MOT20-01,57,Person walking in an open area is heading in the direction to the camera.,M,14,1,341,
MOT20-01,57,Person walking in an open area is heading in the direction to the camera.,M,15,1,346,
MOT20-01,57,Person walking in an open area is heading in the direction to the camera.,M,34,1,348,
MOT20-01,58,Person walking in the open area is moving towards the camera.,M,5,1,249,
MOT20-01,58,Person walking in the open area is moving towards the camera.,M,6,1,33,
MOT20-01,58,Person walking in the open area is moving towards the camera.,M,14,1,341,
MOT20-01,58,Person walking in the open area is moving towards the camera.,M,15,1,346,
MOT20-01,58,Person walking in the open area is moving towards the camera.,M,34,1,348,
MOT20-01,59,Person in the open area is moving towards the camera.,M,5,1,249,
MOT20-01,59,Person in the open area is moving towards the camera.,M,6,1,33,
MOT20-01,59,Person in the open area is moving towards the camera.,M,14,1,341,
MOT20-01,59,Person in the open area is moving towards the camera.,M,15,1,346,
MOT20-01,59,Person in the open area is moving towards the camera.,M,34,1,348,
MOT20-01,60,Person in the open space is heading to the camera.,M,5,1,249,
MOT20-01,60,Person in the open space is heading to the camera.,M,6,1,33,
MOT20-01,60,Person in the open space is heading to the camera.,M,14,1,341,
MOT20-01,60,Person in the open space is heading to the camera.,M,15,1,346,
MOT20-01,60,Person in the open space is heading to the camera.,M,34,1,348,
MOT20-01,61,Person is touching the face while walking,M,23,210,228,
MOT20-01,61,Person is touching the face while walking,M,23,327,335,
MOT20-01,61,Person is touching the face while walking,M,32,159,225,
